region,blueprint_id,print_provider_id,brand,model,product,variant_id,color,size,cost_usd,decoration_methods
EU-CZ,1576,30,Stanley Stella,SASU003,Unisex Cruiser 2.0 Hoodie,112057,Natural Raw,5XL,47.04,dtg
EU-CZ,1576,30,Stanley Stella,SASU003,Unisex Cruiser 2.0 Hoodie,112059,Red,5XL,47.04,dtg
EU-CZ,1576,30,Stanley Stella,SASU003,Unisex Cruiser 2.0 Hoodie,112060,Stargazer,5XL,47.04,dtg
EU-CZ,1576,30,Stanley Stella,SASU003,Unisex Cruiser 2.0 Hoodie,112061,White,5XL,47.04,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102264,Black,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102265,Black,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102267,Black,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102268,Ecru,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102269,Ecru,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102270,Ecru,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102271,Ecru,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102272,Ecru,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102273,Ecru,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102274,White,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102275,White,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102276,White,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102277,White,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102278,White,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102279,White,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102280,Orchid,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102281,Orchid,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102282,Orchid,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102283,Orchid,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102284,Orchid,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,102285,Orchid,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103405,Athletic Heather,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103406,Navy,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103407,Navy,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103408,Navy,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103409,Navy,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103410,Navy,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103411,Navy,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103412,Red,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103413,Red,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103414,Red,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103415,Red,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103416,Red,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103417,Red,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103418,Butter,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103419,Butter,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103420,Butter,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103421,Butter,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103422,Butter,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103423,Butter,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103430,Cypress,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103431,Cypress,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103432,Cypress,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103433,Cypress,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103434,Cypress,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103435,Cypress,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103436,Eucalyptus,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103437,Eucalyptus,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103438,Eucalyptus,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103439,Eucalyptus,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103440,Eucalyptus,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103441,Eucalyptus,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103442,Midnight Blue,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103443,Midnight Blue,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103444,Midnight Blue,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103445,Midnight Blue,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103446,Midnight Blue,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103448,Pine Green,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103449,Pine Green,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103450,Pine Green,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103451,Pine Green,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103452,Pine Green,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103453,Pine Green,3XL,33.79,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103454,Pistachio,S,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103455,Pistachio,M,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103456,Pistachio,L,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103457,Pistachio,XL,28.10,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103458,Pistachio,2XL,31.89,dtg
US,1349,217,AS Colour,5080,Men's Heavy Oversized Tee,103459,Pistachio,3XL,33.79,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402689,Black,S,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402690,Black,M,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402691,Black,L,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402692,Black,XL,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402693,Black,2XL,26.31,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402694,Black,3XL,28.20,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402697,Coal,L,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402698,Coal,XL,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402699,Coal,2XL,26.31,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402700,Coal,3XL,28.20,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402701,Ecru,S,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402702,Ecru,M,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402703,Ecru,L,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402704,Ecru,XL,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402705,Ecru,2XL,26.31,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402706,Ecru,3XL,28.20,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402707,Bone,S,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402708,Bone,M,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402709,Bone,L,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402710,Bone,XL,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402711,Bone,2XL,26.31,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402712,Bone,3XL,28.20,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402713,Navy,S,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402714,Navy,M,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402715,Navy,L,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402716,Navy,XL,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402717,Navy,2XL,26.31,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402718,Navy,3XL,28.20,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402719,White,S,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402720,White,M,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402721,White,L,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402722,White,XL,22.46,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402723,White,2XL,26.31,dtg
US,10922,217,AS Colour,5069,Classic Oversized Tee,402724,White,3XL,28.20,dtg
US,1684,217,AS Colour,5161,Relaxed Hoodie,115723,Athletic Heather,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115724,Athletic Heather,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115725,Athletic Heather,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115726,Athletic Heather,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115727,Athletic Heather,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115728,Athletic Heather,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115729,Athletic Heather,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115730,Black,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115731,Black,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115732,Black,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115733,Black,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115734,Black,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115735,Black,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115736,Black,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115738,Bone,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115739,Bone,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115740,Bone,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115741,Bone,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115743,Bone,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115744,Butter,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115745,Butter,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115746,Butter,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115747,Butter,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115748,Butter,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115749,Butter,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115750,Butter,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115751,Carolina Blue,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115752,Carolina Blue,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115753,Carolina Blue,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115754,Carolina Blue,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115755,Carolina Blue,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115756,Carolina Blue,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115757,Carolina Blue,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115758,Chestnut,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115759,Chestnut,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115760,Chestnut,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115761,Chestnut,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115762,Chestnut,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115763,Chestnut,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115764,Chestnut,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115765,Clay,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115766,Clay,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115767,Clay,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115768,Clay,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115769,Clay,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115770,Clay,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115771,Clay,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115772,Cypress,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115773,Cypress,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115774,Cypress,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115775,Cypress,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115776,Cypress,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115777,Cypress,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115778,Cypress,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115780,Pine Green,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115781,Pine Green,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115782,Pine Green,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115783,Pine Green,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115784,Pine Green,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115785,Pine Green,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115792,Powder,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115793,Seafoam,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115794,Seafoam,S,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115795,Seafoam,M,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115796,Seafoam,L,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115797,Seafoam,XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115798,Seafoam,2XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115799,Seafoam,3XL,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115800,White Heather,XS,51.12,embroidery
US,1684,217,AS Colour,5161,Relaxed Hoodie,115806,White Heather,3XL,51.12,embroidery
US,10953,217,AS Colour,5146,Heavy Hood,403185,Black,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403186,Black,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403187,Black,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403188,Black,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403189,Black,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403190,Black,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403191,Black,3XL,58.11,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403192,Bone,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403193,Bone,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403194,Bone,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403195,Bone,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403196,Bone,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403197,Bone,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403198,Bone,3XL,58.11,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403199,Coal,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403200,Coal,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403201,Coal,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403202,Coal,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403203,Coal,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403204,Coal,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403206,Ecru,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403207,Ecru,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403208,Ecru,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403209,Ecru,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403210,Ecru,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403211,Ecru,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403212,Ecru,3XL,58.11,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403213,Eucalyptus,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403214,Eucalyptus,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403215,Eucalyptus,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403216,Eucalyptus,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403217,Eucalyptus,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403218,Eucalyptus,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403220,Athletic Heather,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403221,Athletic Heather,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403222,Athletic Heather,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403223,Athletic Heather,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403224,Athletic Heather,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403225,Athletic Heather,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403226,Athletic Heather,3XL,58.11,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403227,Midnight Blue,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403228,Midnight Blue,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403229,Midnight Blue,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403230,Midnight Blue,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403231,Midnight Blue,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403232,Midnight Blue,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403233,Midnight Blue,3XL,58.11,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403235,Pine Green,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403236,Pine Green,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403237,Pine Green,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403238,Pine Green,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403239,Pine Green,2XL,56.23,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403240,Pine Green,3XL,58.11,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403241,Sand,XS,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403242,Sand,S,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403243,Sand,M,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403244,Sand,L,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403245,Sand,XL,52.38,dtf|dtg
US,10953,217,AS Colour,5146,Heavy Hood,403246,Sand,2XL,56.23,dtf|dtg
US,10804,217,AS Colour,5932,Relax Track Pants,401195,Black,S,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401196,Black,M,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401197,Black,L,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401198,Black,XL,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401199,Black,2XL,44.43,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401201,Bone,S,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401202,Bone,M,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401203,Bone,L,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401204,Bone,XL,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401205,Bone,2XL,44.43,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401206,Bone,3XL,46.31,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401207,Butter,S,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401208,Butter,M,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401209,Butter,L,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401210,Butter,XL,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401211,Butter,2XL,44.43,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401212,Butter,3XL,46.31,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401213,Cypress,S,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401214,Cypress,M,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401215,Cypress,L,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401216,Cypress,XL,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401217,Cypress,2XL,44.43,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401218,Cypress,3XL,46.31,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401219,Athletic Heather,S,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401220,Athletic Heather,M,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401221,Athletic Heather,L,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401222,Athletic Heather,XL,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401223,Athletic Heather,2XL,44.43,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401224,Athletic Heather,3XL,46.31,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401237,Storm,S,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401238,Storm,M,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401239,Storm,L,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401240,Storm,XL,40.57,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401241,Storm,2XL,44.43,dtf
US,10804,217,AS Colour,5932,Relax Track Pants,401242,Storm,3XL,46.31,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401978,Black,S,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401979,Black,M,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401980,Black,L,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401981,Black,XL,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401982,Black,2XL,44.43,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401983,Black,3XL,46.31,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401984,Bone,S,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401985,Bone,M,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401986,Bone,L,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401987,Bone,XL,40.57,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401988,Bone,2XL,44.43,dtf
US,10866,217,AS Colour,5942,Relax Cuffless Track Pants,401989,Bone,3XL,46.31,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401339,Black,S,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401340,Black,M,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401341,Black,L,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401342,Black,XL,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401343,Black,2XL,35.90,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401345,Bone,S,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401346,Bone,M,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401347,Bone,L,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401348,Bone,XL,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401349,Bone,2XL,35.90,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401351,Athletic Heather,S,32.05,dtf
